document_id,document_type,split,pdf_path,image_path,annotation_path,template_name,render_dpi,synthetic
1099_nec_2026_000173,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000173.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000173.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000173.json,1099_nec_2026,200,True
1099_nec_2026_000174,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000174.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000174.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000174.json,1099_nec_2026,200,True
1099_nec_2026_000175,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000175.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000175.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000175.json,1099_nec_2026,200,True
1099_nec_2026_000176,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000176.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000176.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000176.json,1099_nec_2026,200,True
1099_nec_2026_000177,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000177.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000177.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000177.json,1099_nec_2026,200,True
1099_nec_2026_000178,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000178.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000178.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000178.json,1099_nec_2026,200,True
1099_nec_2026_000179,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000179.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000179.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000179.json,1099_nec_2026,200,True
1099_nec_2026_000180,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000180.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000180.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000180.json,1099_nec_2026,200,True
1099_nec_2026_000181,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000181.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000181.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000181.json,1099_nec_2026,200,True
1099_nec_2026_000182,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000182.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000182.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000182.json,1099_nec_2026,200,True
1099_nec_2026_000183,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000183.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000183.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000183.json,1099_nec_2026,200,True
1099_nec_2026_000184,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000184.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000184.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000184.json,1099_nec_2026,200,True
1099_nec_2026_000185,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000185.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000185.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000185.json,1099_nec_2026,200,True
1099_nec_2026_000186,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000186.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000186.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000186.json,1099_nec_2026,200,True
1099_nec_2026_000187,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000187.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000187.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000187.json,1099_nec_2026,200,True
1099_nec_2026_000188,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000188.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000188.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000188.json,1099_nec_2026,200,True
1099_nec_2026_000189,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000189.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000189.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000189.json,1099_nec_2026,200,True
1099_nec_2026_000190,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000190.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000190.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000190.json,1099_nec_2026,200,True
1099_nec_2026_000191,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000191.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000191.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000191.json,1099_nec_2026,200,True
1099_nec_2026_000192,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000192.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000192.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000192.json,1099_nec_2026,200,True
1099_nec_2026_000193,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000193.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000193.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000193.json,1099_nec_2026,200,True
1099_nec_2026_000194,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000194.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000194.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000194.json,1099_nec_2026,200,True
1099_nec_2026_000195,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000195.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000195.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000195.json,1099_nec_2026,200,True
1099_nec_2026_000196,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000196.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000196.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000196.json,1099_nec_2026,200,True
1099_nec_2026_000197,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000197.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000197.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000197.json,1099_nec_2026,200,True
1099_nec_2026_000198,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000198.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000198.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000198.json,1099_nec_2026,200,True
1099_nec_2026_000199,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000199.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000199.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000199.json,1099_nec_2026,200,True
1099_nec_2026_000200,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000200.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000200.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000200.json,1099_nec_2026,200,True
1099_nec_2026_000201,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000201.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000201.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000201.json,1099_nec_2026,200,True
1099_nec_2026_000202,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000202.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000202.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000202.json,1099_nec_2026,200,True
1099_nec_2026_000203,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000203.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000203.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000203.json,1099_nec_2026,200,True
1099_nec_2026_000204,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000204.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000204.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000204.json,1099_nec_2026,200,True
1099_nec_2026_000205,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000205.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000205.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000205.json,1099_nec_2026,200,True
1099_nec_2026_000206,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000206.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000206.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000206.json,1099_nec_2026,200,True
1099_nec_2026_000207,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000207.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000207.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000207.json,1099_nec_2026,200,True
1099_nec_2026_000208,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000208.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000208.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000208.json,1099_nec_2026,200,True
1099_nec_2026_000209,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000209.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000209.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000209.json,1099_nec_2026,200,True
1099_nec_2026_000210,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000210.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000210.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000210.json,1099_nec_2026,200,True
1099_nec_2026_000211,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000211.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000211.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000211.json,1099_nec_2026,200,True
1099_nec_2026_000212,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000212.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000212.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000212.json,1099_nec_2026,200,True
1099_nec_2026_000213,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000213.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000213.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000213.json,1099_nec_2026,200,True
1099_nec_2026_000214,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000214.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000214.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000214.json,1099_nec_2026,200,True
1099_nec_2026_000215,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000215.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000215.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000215.json,1099_nec_2026,200,True
1099_nec_2026_000216,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000216.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000216.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000216.json,1099_nec_2026,200,True
1099_nec_2026_000217,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000217.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000217.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000217.json,1099_nec_2026,200,True
1099_nec_2026_000218,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000218.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000218.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000218.json,1099_nec_2026,200,True
1099_nec_2026_000219,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000219.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000219.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000219.json,1099_nec_2026,200,True
1099_nec_2026_000220,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000220.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000220.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000220.json,1099_nec_2026,200,True
1099_nec_2026_000221,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000221.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000221.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000221.json,1099_nec_2026,200,True
1099_nec_2026_000222,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000222.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000222.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000222.json,1099_nec_2026,200,True
1099_nec_2026_000223,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000223.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000223.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000223.json,1099_nec_2026,200,True
1099_nec_2026_000224,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000224.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000224.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000224.json,1099_nec_2026,200,True
1099_nec_2026_000225,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000225.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000225.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000225.json,1099_nec_2026,200,True
1099_nec_2026_000226,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000226.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000226.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000226.json,1099_nec_2026,200,True
1099_nec_2026_000227,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000227.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000227.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000227.json,1099_nec_2026,200,True
1099_nec_2026_000228,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000228.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000228.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000228.json,1099_nec_2026,200,True
1099_nec_2026_000229,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000229.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000229.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000229.json,1099_nec_2026,200,True
1099_nec_2026_000230,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000230.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000230.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000230.json,1099_nec_2026,200,True
1099_nec_2026_000231,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000231.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000231.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000231.json,1099_nec_2026,200,True
1099_nec_2026_000232,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000232.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000232.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000232.json,1099_nec_2026,200,True
1099_nec_2026_000233,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000233.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000233.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000233.json,1099_nec_2026,200,True
1099_nec_2026_000234,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000234.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000234.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000234.json,1099_nec_2026,200,True
1099_nec_2026_000235,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000235.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000235.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000235.json,1099_nec_2026,200,True
1099_nec_2026_000236,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000236.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000236.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000236.json,1099_nec_2026,200,True
1099_nec_2026_000237,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000237.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000237.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000237.json,1099_nec_2026,200,True
1099_nec_2026_000238,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000238.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000238.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000238.json,1099_nec_2026,200,True
1099_nec_2026_000239,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000239.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000239.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000239.json,1099_nec_2026,200,True
1099_nec_2026_000240,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000240.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000240.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000240.json,1099_nec_2026,200,True
1099_nec_2026_000241,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000241.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000241.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000241.json,1099_nec_2026,200,True
1099_nec_2026_000242,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000242.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000242.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000242.json,1099_nec_2026,200,True
1099_nec_2026_000243,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000243.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000243.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000243.json,1099_nec_2026,200,True
1099_nec_2026_000244,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000244.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000244.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000244.json,1099_nec_2026,200,True
1099_nec_2026_000245,1099_nec,test,data\raw\irs_synthetic\1099_nec\test\pdf\1099_nec_2026_000245.pdf,data\raw\irs_synthetic\1099_nec\test\images\1099_nec_2026_000245.png,data\annotations\irs_synthetic\1099_nec\test\1099_nec_2026_000245.json,1099_nec_2026,200,True
1099_nec_2026_000246,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000246.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000246.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000246.json,1099_nec_2026,200,True
1099_nec_2026_000247,1099_nec,validation,data\raw\irs_synthetic\1099_nec\validation\pdf\1099_nec_2026_000247.pdf,data\raw\irs_synthetic\1099_nec\validation\images\1099_nec_2026_000247.png,data\annotations\irs_synthetic\1099_nec\validation\1099_nec_2026_000247.json,1099_nec_2026,200,True
1099_nec_2026_000248,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000248.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000248.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000248.json,1099_nec_2026,200,True
1099_nec_2026_000249,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000249.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000249.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000249.json,1099_nec_2026,200,True
1099_nec_2026_000250,1099_nec,train,data\raw\irs_synthetic\1099_nec\train\pdf\1099_nec_2026_000250.pdf,data\raw\irs_synthetic\1099_nec\train\images\1099_nec_2026_000250.png,data\annotations\irs_synthetic\1099_nec\train\1099_nec_2026_000250.json,1099_nec_2026,200,True
