document_id,parent_document_id,document_type,split,variant_profile,image_path,annotation_path,rotation_degrees,blur_radius,noise_sigma,jpeg_quality
w2_2026_000054_scan_mild_01,w2_2026_000054,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000054_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000054_scan_mild_01.json,1.0075,0.5787,4.2879,84
w2_2026_000054_scan_hard_02,w2_2026_000054,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000054_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000054_scan_hard_02.json,1.1816,0.9919,6.78,65
w2_2026_000055_scan_mild_01,w2_2026_000055,w2,validation,mild,data\processed\irs_scan_variants\w2\validation\w2_2026_000055_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000055_scan_mild_01.json,-0.2989,0.2271,3.3171,73
w2_2026_000055_scan_hard_02,w2_2026_000055,w2,validation,hard,data\processed\irs_scan_variants\w2\validation\w2_2026_000055_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000055_scan_hard_02.json,-0.3952,1.2772,5.0639,57
w2_2026_000056_scan_mild_01,w2_2026_000056,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000056_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000056_scan_mild_01.json,-0.6556,0.2789,3.574,87
w2_2026_000056_scan_hard_02,w2_2026_000056,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000056_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000056_scan_hard_02.json,-0.9099,1.1818,9.513,49
w2_2026_000057_scan_mild_01,w2_2026_000057,w2,test,mild,data\processed\irs_scan_variants\w2\test\w2_2026_000057_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000057_scan_mild_01.json,0.8849,0.281,3.8389,81
w2_2026_000057_scan_hard_02,w2_2026_000057,w2,test,hard,data\processed\irs_scan_variants\w2\test\w2_2026_000057_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000057_scan_hard_02.json,-1.9487,0.8549,6.7271,65
w2_2026_000058_scan_mild_01,w2_2026_000058,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000058_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000058_scan_mild_01.json,0.7724,0.4203,4.6919,77
w2_2026_000058_scan_hard_02,w2_2026_000058,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000058_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000058_scan_hard_02.json,1.8588,0.7816,5.4534,64
w2_2026_000059_scan_mild_01,w2_2026_000059,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000059_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000059_scan_mild_01.json,-0.9271,0.3505,3.4878,88
w2_2026_000059_scan_hard_02,w2_2026_000059,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000059_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000059_scan_hard_02.json,1.3887,1.3103,7.6258,54
w2_2026_000060_scan_mild_01,w2_2026_000060,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000060_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000060_scan_mild_01.json,0.3309,0.4881,4.7487,85
w2_2026_000060_scan_hard_02,w2_2026_000060,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000060_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000060_scan_hard_02.json,1.1615,1.2325,7.6462,57
w2_2026_000061_scan_mild_01,w2_2026_000061,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000061_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000061_scan_mild_01.json,0.5966,0.6089,3.9553,79
w2_2026_000061_scan_hard_02,w2_2026_000061,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000061_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000061_scan_hard_02.json,-0.6657,0.8918,9.5437,64
w2_2026_000062_scan_mild_01,w2_2026_000062,w2,test,mild,data\processed\irs_scan_variants\w2\test\w2_2026_000062_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000062_scan_mild_01.json,1.0091,0.3001,4.5694,89
w2_2026_000062_scan_hard_02,w2_2026_000062,w2,test,hard,data\processed\irs_scan_variants\w2\test\w2_2026_000062_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000062_scan_hard_02.json,1.1283,0.8555,8.5416,54
w2_2026_000063_scan_mild_01,w2_2026_000063,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000063_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000063_scan_mild_01.json,0.813,0.6443,2.1472,78
w2_2026_000063_scan_hard_02,w2_2026_000063,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000063_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000063_scan_hard_02.json,0.8211,1.3395,8.3011,57
w2_2026_000064_scan_mild_01,w2_2026_000064,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000064_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000064_scan_mild_01.json,-0.7941,0.408,2.9626,74
w2_2026_000064_scan_hard_02,w2_2026_000064,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000064_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000064_scan_hard_02.json,-1.0409,0.8628,8.2809,61
w2_2026_000065_scan_mild_01,w2_2026_000065,w2,validation,mild,data\processed\irs_scan_variants\w2\validation\w2_2026_000065_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000065_scan_mild_01.json,0.2281,0.411,2.2632,78
w2_2026_000065_scan_hard_02,w2_2026_000065,w2,validation,hard,data\processed\irs_scan_variants\w2\validation\w2_2026_000065_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000065_scan_hard_02.json,0.3821,0.9613,6.5325,62
w2_2026_000066_scan_mild_01,w2_2026_000066,w2,test,mild,data\processed\irs_scan_variants\w2\test\w2_2026_000066_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000066_scan_mild_01.json,1.2118,0.506,2.2775,84
w2_2026_000066_scan_hard_02,w2_2026_000066,w2,test,hard,data\processed\irs_scan_variants\w2\test\w2_2026_000066_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000066_scan_hard_02.json,1.2009,1.2949,9.7276,66
w2_2026_000067_scan_mild_01,w2_2026_000067,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000067_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000067_scan_mild_01.json,-0.2102,0.1966,2.9591,74
w2_2026_000067_scan_hard_02,w2_2026_000067,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000067_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000067_scan_hard_02.json,0.3055,0.8066,8.0623,62
w2_2026_000068_scan_mild_01,w2_2026_000068,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000068_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000068_scan_mild_01.json,-0.2722,0.481,3.9975,88
w2_2026_000068_scan_hard_02,w2_2026_000068,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000068_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000068_scan_hard_02.json,0.4997,1.1677,9.3035,51
w2_2026_000069_scan_mild_01,w2_2026_000069,w2,test,mild,data\processed\irs_scan_variants\w2\test\w2_2026_000069_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000069_scan_mild_01.json,1.2359,0.5389,4.8668,87
w2_2026_000069_scan_hard_02,w2_2026_000069,w2,test,hard,data\processed\irs_scan_variants\w2\test\w2_2026_000069_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000069_scan_hard_02.json,-2.1761,0.6678,5.4003,55
w2_2026_000070_scan_mild_01,w2_2026_000070,w2,validation,mild,data\processed\irs_scan_variants\w2\validation\w2_2026_000070_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000070_scan_mild_01.json,-0.2051,0.5313,2.4566,81
w2_2026_000070_scan_hard_02,w2_2026_000070,w2,validation,hard,data\processed\irs_scan_variants\w2\validation\w2_2026_000070_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000070_scan_hard_02.json,2.3499,1.0996,9.7273,52
w2_2026_000071_scan_mild_01,w2_2026_000071,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000071_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000071_scan_mild_01.json,-0.6858,0.3853,4.4524,75
w2_2026_000071_scan_hard_02,w2_2026_000071,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000071_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000071_scan_hard_02.json,2.3078,1.0606,8.6679,48
w2_2026_000072_scan_mild_01,w2_2026_000072,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000072_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000072_scan_mild_01.json,0.4243,0.1978,4.8104,88
w2_2026_000072_scan_hard_02,w2_2026_000072,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000072_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000072_scan_hard_02.json,-0.5821,1.2258,7.2074,61
w2_2026_000073_scan_mild_01,w2_2026_000073,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000073_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000073_scan_mild_01.json,0.0671,0.2307,2.338,82
w2_2026_000073_scan_hard_02,w2_2026_000073,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000073_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000073_scan_hard_02.json,0.6846,0.8066,5.7029,50
w2_2026_000074_scan_mild_01,w2_2026_000074,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000074_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000074_scan_mild_01.json,1.1754,0.3736,4.0325,89
w2_2026_000074_scan_hard_02,w2_2026_000074,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000074_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000074_scan_hard_02.json,2.1138,0.9809,6.6553,60
w2_2026_000075_scan_mild_01,w2_2026_000075,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000075_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000075_scan_mild_01.json,0.4639,0.5737,2.6736,88
w2_2026_000075_scan_hard_02,w2_2026_000075,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000075_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000075_scan_hard_02.json,-1.5546,0.982,7.1626,58
w2_2026_000076_scan_mild_01,w2_2026_000076,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000076_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000076_scan_mild_01.json,0.983,0.1797,3.264,87
w2_2026_000076_scan_hard_02,w2_2026_000076,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000076_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000076_scan_hard_02.json,2.3054,0.8956,7.21,52
w2_2026_000077_scan_mild_01,w2_2026_000077,w2,validation,mild,data\processed\irs_scan_variants\w2\validation\w2_2026_000077_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000077_scan_mild_01.json,0.4383,0.5298,2.8502,72
w2_2026_000077_scan_hard_02,w2_2026_000077,w2,validation,hard,data\processed\irs_scan_variants\w2\validation\w2_2026_000077_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000077_scan_hard_02.json,-0.5317,1.1403,8.6639,70
w2_2026_000078_scan_mild_01,w2_2026_000078,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000078_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000078_scan_mild_01.json,-0.1493,0.4783,4.0883,89
w2_2026_000078_scan_hard_02,w2_2026_000078,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000078_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000078_scan_hard_02.json,-1.8201,0.705,6.5278,50
w2_2026_000079_scan_mild_01,w2_2026_000079,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000079_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000079_scan_mild_01.json,-0.6255,0.4008,2.8191,84
w2_2026_000079_scan_hard_02,w2_2026_000079,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000079_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000079_scan_hard_02.json,-0.8258,1.027,9.0533,50
w2_2026_000080_scan_mild_01,w2_2026_000080,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000080_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000080_scan_mild_01.json,0.6677,0.5389,2.7732,86
w2_2026_000080_scan_hard_02,w2_2026_000080,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000080_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000080_scan_hard_02.json,0.5249,0.8965,6.2143,61
w2_2026_000081_scan_mild_01,w2_2026_000081,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000081_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000081_scan_mild_01.json,-0.7305,0.5186,4.4401,90
w2_2026_000081_scan_hard_02,w2_2026_000081,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000081_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000081_scan_hard_02.json,0.1217,0.8941,8.0317,59
w2_2026_000082_scan_mild_01,w2_2026_000082,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000082_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000082_scan_mild_01.json,-0.5861,0.5854,2.6776,88
w2_2026_000082_scan_hard_02,w2_2026_000082,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000082_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000082_scan_hard_02.json,0.8263,0.6611,8.6026,66
w2_2026_000083_scan_mild_01,w2_2026_000083,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000083_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000083_scan_mild_01.json,1.1711,0.6228,3.9915,75
w2_2026_000083_scan_hard_02,w2_2026_000083,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000083_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000083_scan_hard_02.json,-0.0289,0.9202,6.2327,51
w2_2026_000084_scan_mild_01,w2_2026_000084,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000084_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000084_scan_mild_01.json,0.1765,0.5092,2.2051,82
w2_2026_000084_scan_hard_02,w2_2026_000084,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000084_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000084_scan_hard_02.json,-0.8899,0.7672,5.2921,48
w2_2026_000085_scan_mild_01,w2_2026_000085,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000085_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000085_scan_mild_01.json,-1.1737,0.3834,4.8163,80
w2_2026_000085_scan_hard_02,w2_2026_000085,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000085_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000085_scan_hard_02.json,-0.6835,1.2164,5.615,56
w2_2026_000086_scan_mild_01,w2_2026_000086,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000086_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000086_scan_mild_01.json,-0.6385,0.4224,4.5662,77
w2_2026_000086_scan_hard_02,w2_2026_000086,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000086_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000086_scan_hard_02.json,-1.8492,1.193,8.3091,60
w2_2026_000087_scan_mild_01,w2_2026_000087,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000087_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000087_scan_mild_01.json,1.1365,0.507,3.7341,79
w2_2026_000087_scan_hard_02,w2_2026_000087,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000087_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000087_scan_hard_02.json,2.2878,1.0538,5.0234,59
w2_2026_000088_scan_mild_01,w2_2026_000088,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000088_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000088_scan_mild_01.json,-0.1296,0.3104,2.1498,82
w2_2026_000088_scan_hard_02,w2_2026_000088,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000088_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000088_scan_hard_02.json,0.5463,1.2057,9.3253,51
w2_2026_000089_scan_mild_01,w2_2026_000089,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000089_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000089_scan_mild_01.json,-0.0392,0.6358,4.4423,88
w2_2026_000089_scan_hard_02,w2_2026_000089,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000089_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000089_scan_hard_02.json,1.2166,0.712,8.7185,53
w2_2026_000090_scan_mild_01,w2_2026_000090,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000090_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000090_scan_mild_01.json,0.6675,0.6126,3.9975,90
w2_2026_000090_scan_hard_02,w2_2026_000090,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000090_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000090_scan_hard_02.json,0.8422,1.1144,7.7505,60
w2_2026_000091_scan_mild_01,w2_2026_000091,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000091_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000091_scan_mild_01.json,-0.9077,0.4512,2.0079,85
w2_2026_000091_scan_hard_02,w2_2026_000091,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000091_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000091_scan_hard_02.json,1.098,0.7023,9.1132,57
w2_2026_000092_scan_mild_01,w2_2026_000092,w2,validation,mild,data\processed\irs_scan_variants\w2\validation\w2_2026_000092_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000092_scan_mild_01.json,-0.3353,0.6401,4.1137,86
w2_2026_000092_scan_hard_02,w2_2026_000092,w2,validation,hard,data\processed\irs_scan_variants\w2\validation\w2_2026_000092_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000092_scan_hard_02.json,-2.3714,0.9868,8.5929,67
w2_2026_000093_scan_mild_01,w2_2026_000093,w2,test,mild,data\processed\irs_scan_variants\w2\test\w2_2026_000093_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000093_scan_mild_01.json,0.7684,0.4346,3.8572,78
w2_2026_000093_scan_hard_02,w2_2026_000093,w2,test,hard,data\processed\irs_scan_variants\w2\test\w2_2026_000093_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000093_scan_hard_02.json,-1.4702,0.7849,5.7112,66
w2_2026_000094_scan_mild_01,w2_2026_000094,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000094_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000094_scan_mild_01.json,0.2157,0.1904,2.2872,72
w2_2026_000094_scan_hard_02,w2_2026_000094,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000094_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000094_scan_hard_02.json,1.9493,1.0408,6.9648,53
w2_2026_000095_scan_mild_01,w2_2026_000095,w2,validation,mild,data\processed\irs_scan_variants\w2\validation\w2_2026_000095_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000095_scan_mild_01.json,-0.9326,0.5697,3.9744,82
w2_2026_000095_scan_hard_02,w2_2026_000095,w2,validation,hard,data\processed\irs_scan_variants\w2\validation\w2_2026_000095_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000095_scan_hard_02.json,-1.5924,1.0755,7.3934,58
w2_2026_000096_scan_mild_01,w2_2026_000096,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000096_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000096_scan_mild_01.json,1.0394,0.4413,2.5906,76
w2_2026_000096_scan_hard_02,w2_2026_000096,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000096_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000096_scan_hard_02.json,-0.3809,1.1664,5.3546,48
